resort_ggid,resort_name,resort_ggsearch_name,resort_geo_lat,resort_geo_lng,resort_loc_street,resort_loc_city,resort_loc_state,resort_loc_zipcode,resort_rating,resort_user_ratings,resort_opening_hours,resort_loc
17096e70be12691bb20244127a2ab3916759c4fb,Sugarloaf,sugarloaf skiresort,45.0541812,-70.3085062,5092 Access Rd, Carrabassett Valley,ME,04947,4.7,973.0,{'open_now': True},"5092 Access Rd, Carrabassett Valley, ME 04947, USA"
e74849b1361aa9ddd6a3edb4fce7a895fb6acc4e,Suicide Six Downhill Ski Area,suicide-six skiresort,43.6650614,-72.5432659,247 Stage Rd, South Pomfret,VT,05067,4.6,110.0,{'open_now': True},"247 Stage Rd, South Pomfret, VT 05067, USA"
74bd341c15266ea6e0f6910626f2e3e47c0ba75e,Summit Ski Area,summit-ski-area-at-mt-hood skiresort,45.3029059,-121.7458283,90255 Government Camp Loop, Government Camp,OR,97028,4.2,214.0,{'open_now': False},"90255 Government Camp Loop, Government Camp, OR 97028, USA"
d251fa990aaabd3ca3d3f668db633e8b0b9cd3c6,Sunburst Winter Sports Park,sunburst skiresort,43.493936,-88.224007,8355 Prospect Dr, Kewaskum,WI,53040,4.3,325.0,,"8355 Prospect Dr, Kewaskum, WI 53040, USA"
077e0615bfb219cba0d604d3cffee67ff111a2a7,Sunday River Resort,sunday-river skiresort,44.4734182,-70.8568727,15 S Ridge Rd, Newry,ME,04261,4.6,1506.0,,"15 S Ridge Rd, Newry, ME 04261, USA"
0f4c8f90094485ba21fe9ad0d8be5fb1041bc039,Sundown Mountain Resort,sundown skiresort,42.5163315,-90.8186286,16991 Asbury Rd, Dubuque,IA,52002,4.5,303.0,{'open_now': False},"16991 Asbury Rd, Dubuque, IA 52002, USA"
0f4c8f90094485ba21fe9ad0d8be5fb1041bc039,Sundown Mountain Resort,sundown-mountain-resort skiresort,42.5163315,-90.8186286,16991 Asbury Rd, Dubuque,IA,52002,4.5,303.0,{'open_now': False},"16991 Asbury Rd, Dubuque, IA 52002, USA"
6f1f0d6efe3e5b59d99eb402601c691d497c1f06,Sunlight Mountain Resort,sunlight-mountain skiresort,39.3997821,-107.3387647,10901 Co Rd 117, Glenwood Springs,CO,81601,4.6,214.0,,"10901 Co Rd 117, Glenwood Springs, CO 81601, USA"
4b2ee39cb65802e030680a0baa8638efa13663a8,Sunrise Park Resort,sunrise-park skiresort,33.9737977,-109.564314,200 Highway 273, Greer,AZ,85927,4.3,660.0,{'open_now': False},"200 Highway 273, Greer, AZ 85927, USA"
75de092db9f0ca0bd89379447746119c27d21fc6,Swain Resort,swain skiresort,42.47659840000001,-77.8551328,2275 Co Rd 24, Swain,NY,14884,4.5,324.0,{'open_now': False},"2275 Co Rd 24, Swain, NY 14884, USA"
7a0c81ab7f02c93b2ddd0644f6bd6b36980d52c0,Swiss Valley Ski & Snowboard Area,swiss-valley skiresort,41.9541345,-85.8271408,13421 Mann St., Jones,MI,49061,4.5,217.0,{'open_now': False},"13421 Mann St., Jones, MI 49061, USA"
f2d1f6239bb98fa0653b302f281ec7dc34ade3e2,Tamarack Resort,tamarack-resort skiresort,44.669782,-116.124104,311 Village Dr, Tamarack,ID,83615,4.5,533.0,,"311 Village Dr, Tamarack, ID 83615, USA"
1c94f6a60b9433f93b6b6c6034573e985163ec05,WorldMark Taos,taos skiresort,36.4099213,-105.5675583,229 Paseo Del Pueblo Norte, Taos,NM,87571,4.5,114.0,{'open_now': True},"229 Paseo Del Pueblo Norte, Taos, NM 87571, USA"
6e6f1889e9f152f5dcf9d0b6ee8979af25819e98,Telluride Ski Resort,telluride skiresort,37.9129086,-107.8381824,565 Mountain Village Blvd, Telluride,CO,81435,4.7,1096.0,{'open_now': False},"565 Mountain Village Blvd, Telluride, CO 81435, USA"
e5ee81ef6eb9f1672be99a37dc4a54659107c0e7,Tenney Mountain Resort,tenney-mountain skiresort,43.7468228,-71.7652019,151 Tenney Mountain Rd, Plymouth,NH,03264,4.7,60.0,,"151 Tenney Mountain Rd, Plymouth, NH 03264, USA"
bb77643dadd2bc83887e8ab55f877bd944709cd2,Terry Peak Ski Area,terry-peak skiresort,44.334573,-103.840383,21120 Stewart Slope Rd, Lead,SD,57754,4.5,264.0,,"21120 Stewart Slope Rd, Lead, SD 57754, USA"
cea0fd1f02579ceb3684c2fc60b5f6582fa2b0db,Teton Pass Ski Resort,teton-pass skiresort,47.9298126,-112.8109541,N Fork Teton Rd, Choteau,MT,59422,4.4,10.0,{'open_now': False},"N Fork Teton Rd, Choteau, MT 59422, USA"
aa4ddc5bc84fe7d3e9e5126b71e8ac13c42f37d8,The Balsams,the-balsams skiresort,44.870226,-71.30652599999999,1000 Cold Spring Road, Colebrook,NH,03576,3.9,37.0,,"1000 Cold Spring Road, Colebrook, NH 03576, United States"
0b9e13c257b0da6b09088e3d2f2cac026da48946,The Omni Homestead Resort,the-homestead-resort skiresort,37.9973081,-79.8305632,7696 Sam Snead Hwy, Hot Springs,VA,24445,4.3,1526.0,{'open_now': True},"7696 Sam Snead Hwy, Hot Springs, VA 24445, USA"
0b9e13c257b0da6b09088e3d2f2cac026da48946,The Omni Homestead Resort,the-omni-homestead skiresort,37.9973081,-79.8305632,7696 Sam Snead Hwy, Hot Springs,VA,24445,4.3,1526.0,{'open_now': True},"7696 Sam Snead Hwy, Hot Springs, VA 24445, USA"
fee7d7d3744c1cf03c321cdacc2443bda5f0b3e4,The Rock Snowpark,the-rock-snow-park skiresort,42.91804,-88.012936,7900B Crystal Ridge Rd, Franklin,WI,53132,4.1,58.0,{'open_now': False},"7900B Crystal Ridge Rd, Franklin, WI 53132, USA"
121de3e388ee5d933dd945c2986712a8c4a325ff,The Summit at Snoqualmie,the-summit-at-snoqualmie skiresort,47.42044,-121.4211049,1001 WA-906, Snoqualmie Pass,WA,98068,4.1,292.0,{'open_now': False},"1001 WA-906, Snoqualmie Pass, WA 98068, USA"
1f648d62b0ffd997a2d8f03de42fff38b05c0941,Whitecap Mountains Resort,the-whitecap-mountains skiresort,46.4079894,-90.3951936,9106 W County Road E, Upson,WI,54565,4.2,114.0,{'open_now': True},"9106 W County Road E, Upson, WI 54565, USA"
6e7777960d101d1c54d0539739112e89ed5b2f7f,Thunder Ridge Ski Area,thunder-ridge skiresort,41.507929,-73.586086,2319, Patterson,NY,12563,4.0,294.0,{'open_now': False},"2319, 137 Birch Hill Rd, Patterson, NY 12563, United States"
cc864774143e874dc335c1ca35bfbd1b2029564e,Timber Ridge,timber-ridge skiresort,42.39151349999999,-85.78094949999999,07500 23 1/2 St, Gobles,MI,49055,4.3,241.0,{'open_now': False},"07500 23 1/2 St, Gobles, MI 49055, USA"
83d649260a97fdd5cc14484002c85cef3ee80315,Timberline Lodge and Ski Area,timberline skiresort,45.3311307,-121.7110071,27500 E Timberline Road, Government Camp,OR,97028,4.6,5383.0,{'open_now': False},"27500 E Timberline Road, Government Camp, OR 97028, USA"
210876c11fc8b1940a801fee381f1910c0d59a85,Timberline Four Seasons Resort,timberline-four-seasons skiresort,39.04245299999999,-79.39903,254 Four Seasons Dr, Davis,WV,26260,4.0,455.0,{'open_now': True},"254 Four Seasons Dr, Davis, WV 26260, USA"
4a7ba2692b0e888d02bc5f33431ede97a01f44cc,Titcomb Mountain,titcomb-mountain skiresort,44.6497498,-70.1703715,180 Ski Slope Rd, Farmington,ME,04938,4.8,93.0,,"180 Ski Slope Rd, Farmington, ME 04938, USA"
cf2d4b4103a268a38a3921a325d88baee7a64901,Titus Mountain Family Ski Center,titus-mountain skiresort,44.766619,-74.23292289999999,215 Johnson Rd, Malone,NY,12953,4.5,67.0,{'open_now': False},"215 Johnson Rd, Malone, NY 12953, USA"
313495a441ce72bf45ffe76d352ea7161f94d11a,Toggenburg Mountain Ski Center,toggenburg-ski-center skiresort,42.8262361,-75.9598749,1135 Toggenburg Rd, Fabius,NY,13063,4.4,157.0,,"1135 Toggenburg Rd, Fabius, NY 13063, USA"
ee5dee8e2a8d63174f3ee3c5bccceac7c7e9c760,Triangle Sports Area,triangle-sports-area-green-bay skiresort,44.510113,-87.95075,500 Beverly Rd, Green Bay,WI,54311,4.4,108.0,{'open_now': False},"500 Beverly Rd, Green Bay, WI 54311, USA"
633e77c32ab9a2627189b6e65e934885e685c5ed,Trollhaugen Outdoor Recreation Area,trollhaugen skiresort,45.3513159,-92.61809350000001,2232 100th Ave, Dresser,WI,54009,4.6,498.0,{'open_now': False},"2232 100th Ave, Dresser, WI 54009, USA"
9d0a529c82a20ed1e8630f0322ac068837f51896,Turner Mountain Ski Area,turner-mountain skiresort,48.6049538,-115.6309044,Pipe Creek Rd, Libby,MT,59923,4.9,28.0,{'open_now': False},"Pipe Creek Rd, Libby, MT 59923, USA"
92a52ab18b16a09b949a975b1a4f5432f1526a65,Tussey Mountain Ski and Recreation,tussey-mountain skiresort,40.7693415,-77.754014,301 Bear Meadows Rd, Boalsburg,PA,16827,4.3,437.0,{'open_now': False},"301 Bear Meadows Rd, Boalsburg, PA 16827, USA"
64030e6ae2832975a624fe0fcd479bdea48fc3a5,Tuxedo Ridge Ski Center,tuxedo-ridge skiresort,41.2481892,-74.2269919,581 NY-17A, Tuxedo Park,NY,10987,4.3,17.0,{'open_now': False},"581 NY-17A, Tuxedo Park, NY 10987, USA"
de09650a90f46a421bc2c0a40538034a16c0b8cf,Tyrol Basin,tyrol-basin-mt-horeb skiresort,43.0460356,-89.78050809999999,3487 Bohn Rd, Mt Horeb,WI,53572,4.6,302.0,{'open_now': False},"3487 Bohn Rd, Mt Horeb, WI 53572, USA"
ae705e8b6e4630497f828c031ea15baeded49d62,Vail Ski Resort,vail skiresort,39.6061444,-106.3549717,Vail,Vail,CO,81657,4.7,3802.0,,"Vail, CO 81657, USA"
b15c774414de80663d44f6ba3fa7137f578df940,Woods Valley Ski Area,val-bialas-ski-center-utica skiresort,43.302667,-75.3847614,9100 NY-46, Westernville,NY,13486,4.6,81.0,{'open_now': False},"9100 NY-46, Westernville, NY 13486, USA"
0bc5bdeb2bbaff7a579c3e2f5e0f8c14e2a13392,Valdez Heli-Ski Guides,valdez-heli-ski-guides skiresort,61.198032,-145.5527109,Mile 35 Richardson Highway, Valdez,AK,99686,5.0,6.0,,"Mile 35 Richardson Highway, Thompson Pass, Valdez, AK 99686, United States"
35e5afc296f92fe9a32a4b299f557b4fbe02b4a6,Villa Olivia,villa-olivia-bartlett skiresort,42.012825,-88.22015999999999,1401 W Lake St, Bartlett,IL,60103,4.1,359.0,{'open_now': False},"1401 W Lake St, Bartlett, IL 60103, USA"
7d5a1449fe52b052bca1c50a8387336be43ece02,Villa Roma Resort,villa-roma skiresort,41.7627134,-74.9749168,356 Villa Roma Rd, Callicoon,NY,12723,3.9,864.0,,"356 Villa Roma Rd, Callicoon, NY 12723, USA"
9919253854c116090bb9dd03ce89634a5382dd4d,Wachusett Mountain Ski Area,wachusett-mountain skiresort,42.5029455,-71.8862596,499 Mountain Rd, Princeton,MA,01541,4.4,1315.0,{'open_now': False},"499 Mountain Rd, Princeton, MA 01541, USA"
7339a0ca3b784258768707bc7b9997a37ebd03c0,Ski Ward Ski Area,ward-hill-shrewsbury skiresort,42.3014833,-71.68297679999999,1000 Main St, Shrewsbury,MA,01545,4.1,269.0,,"1000 Main St, Shrewsbury, MA 01545, USA"
cd702d9d067e855b3bb701bafb4b76c9ac8c1417,Warner Canyon Ski Area,warner-canyon-lakeview skiresort,42.2369038,-120.2954878,1301 S G St, Lakeview,OR,97630,4.6,19.0,{'open_now': False},"1301 S G St, Lakeview, OR 97630, USA"
eb2283980c2b2774a1dbec5a8348ca6e0ceb11f5,Waterville Valley Resort,waterville-valley skiresort,43.9651774,-71.5279085,1 Ski Area Rd, Waterville Valley,NH,03215,4.3,583.0,,"1 Ski Area Rd, Waterville Valley, NH 03215, USA"
